 idStation;speed;location;lat;lng
OCPI-130-19XP22T3KK1AT00010;fast;Strada Provinciale 49 ‌Varese Ligure;44.378964;9.589910
NC-444203697221974;slow;Contrada Campofei ‌Campofei;44.420369;7.221974
OCPI-126-SC0046.CB;slow,fast;Via Vecchia Provinciale ‌Pradleves;44.418130;7.281290
OCPI-126-SC0040.CB;slow,fast;Via S. Paolo ‌Caraglio;44.414703;7.428349
WA-TESLA-61412;slow,rapid;Via Guido Martino 10 ‌Cuneo;44.420863;7.551261
NC-444214587555840;fast,rapid;Via Torino 216/a ‌Cuneo;44.421303;7.555861
OCPI-130-19XP22T3KK4AZ00826;fast;Via Guido Martino - DIMAR MERCATO ‌Cuneo;44.421519;7.551741
OCPI-130-19XP22T3KK1AT00053;fast;Via Torino, 234 - Gino Spa ‌Cuneo;44.424700;7.555782
OCPI-212-0234ee22-41f7-4a33-a258-d1173d3c9945;fast;Via Torino 234 ‌Cuneo;44.425920;7.556680
OCPI-258-IT*911*E*IT*000309*0000001;rapid;Via Villafalletto 7 ‌Cuneo;44.426300;7.553500
NC-444254697724751;slow;Via Mondovì ‌Morozzo;44.425469;7.724751
OCPI-130-EVOS_thing2426;slow,fast;VIA PRAGALETTO 16 ‌Rocca De' Baldi;44.419638;7.739188
NC-444039557812599;fast;Via Torino ‌Mondovì;44.403955;7.812599
NC-444031987814302;slow;Corso Firenze n. 12 ‌Mondovì;44.403198;7.814302
OCPI-130-20XM32T7KK3AR00063;rapid;Piazza Giovanni Jemina, 47 ‌Mondovì;44.420910;7.854252
OCPI-130-19XP22T3KK4AZ00840;fast;Località Chiappino ‌Camerana;44.442205;8.148068
OCPI-130-EVOS_thing2569;slow,fast;STRADA PROVINCIALE DI VALLE BORMIDA,1, 12079 ‌Saliceto;44.412198;8.166560
OCPI-130-EVOS_thing2567;slow,fast;Corso Brigate Partigiane, 28 B - Parcheggio C ‌Cairo Montenotte;44.403991;8.284544
OCPI-126-SC0026.CB;fast,rapid;Via Francia, 15 - Coop Le Lampare  ‌Arenzano;44.400220;8.680410
OCPI-126-GS489.M504;slow,fast;Piazza Salvador Allende ‌Arenzano;44.402134;8.684512
OCPI-126-GS511.M504;fast;Piazza Rodocanachi ‌Arenzano;44.402850;8.680099
OCPI-130-EVOS_thing3664;slow,fast;VIA TITO TOSONOTTI, 16158 ‌Genova;44.429435;8.744070
OCPI-130-EVOS_thing2485;slow,fast;Via Pra', 61 ‌Genova;44.426122;8.789580
OCPI-130-EVOS_thing3644;slow,fast;Via Prà, 161 A ‌Genova;44.427146;8.776712
OCPI-126-SC0119.CB;fast;Via della SS. Trinità, 628 - COOP Palmaro ‌Genova;44.428471;8.777042
OCPI-130-EVOS_thing9586;slow,fast;Via Voltri 3 - Stazione ‌Genova;44.428759;8.760133
OCPI-130-EVOS_thing2484;slow,fast;Via Cordanieri ‌Genova;44.428869;8.788280
OCPI-130-EVOS_thing2470;slow,fast;Via Giacomo Puccini ‌Genova;44.422695;8.847447
OCPI-130-EVOS_thing2497;slow,fast;Via Pegli ‌Genova;44.424535;8.800909
OCPI-130-EVOS_thing17772;slow,fast;Largo Fausto Coppi ‌Genova;44.424549;8.849344
40802612.00035;slow;Via Merano ‌Genova;44.427881;8.836749
OCPI-130-EVOS_thing2417;slow,fast;Via San Pier d'Arena ‌Genova;44.409690;8.890726
OCPI-130-EVOS_thing2404;slow,fast;Via San Giovanni d'Acri - Fiumara Park Guido  ‌Genova;44.411418;8.881132
OCPI-130-EVOS_thing8289;slow,fast;Via Cantore 28 ‌Genova;44.411539;8.894432
OCPI-130-19XP22T5HK1AL00047;slow,fast;VIA BOMBRINI , 51 ‌Genova;44.411843;8.883890
OCPI-130-EVOS_thing2592;slow,fast;Corso Onofrio Scassi, 2 - Ospedale Villa Scas ‌Genova;44.412165;8.898125
OCPI-130-EVOS_thing22314;slow,fast;Via Antonio Pacinotti ‌Genova;44.412258;8.884820
OCPI-126-T124-IT1-3021-037;rapid;Via Antonio Pacinotti ‌Genova;44.412371;8.884720
NC-444149338866748;fast;Via Umberto Bertolotti ‌Genova;44.414933;8.866748
NC-444209948881020;fast;Via Renata Bianchi ‌Genova;44.420994;8.881020
1376602.00535;fast;Autostrada dei Fiori ‌Genova;44.429009;8.859655
OCPI-129-a0a0e39a-6baf-4a7e-965a-650225dac78c;fast,rapid;Via Giorgio Perlasca, 101 ‌Genova;44.445660;8.890610
OCPI-130-EVOS_thing2588;slow,fast;Stazione Genova Sampierdarena ‌Genova;44.413101;8.887670
OCPI-130-17EM32T77B3W000032;rapid;Aeroporto di Genova - Quick PARKING ‌Genova;44.414893;8.852018
OCPI-130-EVOS_thing2515;slow,fast;VIA TOMASO GROSSI ‌Genova;44.415437;8.882608
OCPI-130-EVOS_thing2478;slow,fast;Via Ludovico Antonio Muratori ‌Genova;44.415635;8.876487
OCPI-130-EVOS_thing2480;slow,fast;Via Nino Cervetto ‌Genova;44.416441;8.873204
OCPI-130-EVOS_thing2881;fast;VIA EGIDIO TAGLIOLINI ‌Genova;44.421854;8.881848
OCPI-130-18XM32T7CB3W000132;rapid,slow,fast;Via Luigi Perini - IKEA ‌Genova;44.422444;8.884177
OCPI-130-EVOS_thing2603;slow,fast;Via Sparta ‌Genova;44.424617;8.855361
OCPI-130-20XM32T7KK3AR00069;rapid,fast,slow;Via Enrico Melen, 83 - Parcheggio Sotterraneo ‌Genova;44.425938;8.861728
OCPI-130-EVOS_thing2460;slow,fast;Via Sandro Botticelli 1 ‌Genova;44.428648;8.895059
OCPI-130-EVOS_thing2450;slow,fast;Via Chiaravagna ‌Genova;44.430239;8.854404
OCPI-130-EVOS_thing3184;slow,fast;VIA PIERINO NEGROTTO CAMBIASO,63, 16159 ‌Genova;44.440154;8.895845
OCPI-130-14EP22T5AB1P000074;slow,fast;Via Alessandro Volta, 16128 Genova Città Metr ‌Genova;44.401060;8.941930
OCPI-130-EVOS_thing2384;slow,fast;Via Brigata Liguria 87 ‌Genova;44.401742;8.942680
OCPI-128-b05169b7-4a68-46c5-8dc6-066cc33c9cdc;fast;Via Ilva ‌Genova;44.402038;8.939102
OCPI-130-EVOS_thing2145;fast;Piazza Carignano ‌Genova;44.402293;8.934004
OCPI-130-14EP22T5AB1P000129;slow,fast;Piazza Paolo da Novi ‌Genova;44.402384;8.949288
OCPI-126-T124-IT1-3021-091;rapid;Corso Andrea Podestà, 12/1 ‌Genova;44.403064;8.939038
OCPI-130-EVOS_thing22562;slow,fast;Via Brigata Liguria ‌Genova;44.403941;8.943811
OCPI-128-6a114f06-db66-47bc-8319-fd2715c4e611;fast;Via Gabriele d'Annunzio ‌Genova;44.404007;8.935009
IT*IRE*GEFSHCL001;fast;Via Fieschi ‌Genova;44.404810;8.936198
OCPI-126-GS518.M504;slow,fast;Via di Porta Soprana  ‌Genova;44.406289;8.933379
NC-444066568936774;slow;Via XX Settembre 33 ‌Genova;44.406656;8.936774
OCPI-207-IT*REV*E189;fast;Piazza Giuseppe Verdi 5 ‌Genova;44.406919;8.945438
OCPI-126-GS499.M504;slow,fast;Brignole Stazione FS ‌Genova;44.406970;8.946100
OCPI-271-GS647.M504;slow,fast;Via delle Casaccie 3 ‌GENOVA;44.407110;8.939229
OCPI-126-t53_it1_3916_014;rapid;Via Mura di Malapaga ‌Genova;44.407190;8.924710
WA-TESLA-19057;fast;Via Mura di Malapaga ‌Genova;44.407242;8.924711
IREN_Passadore_fast;fast,rapid;Largo XII ottobre 4 ‌Genova;44.407323;8.936706
OCPI-130-EVOS_thing2459;slow,fast;Via Antiochia 8 ‌Genova;44.404197;8.948920
OCPI-130-19XP22T5HK1AL00094;slow,fast;Corso Andrea Podestà, 6 ‌Genova;44.405377;8.939259
OCPI-130-EVOS_thing14025;slow,fast;Via Giosuè Carducci ‌Genova;44.405967;8.936289
OCPI-130-EVOS_thing9973;slow,fast;Piazza Giacomo Matteotti, 1 ‌Genova;44.407034;8.932207
OCPI-130-20XP22T3KK4AZ00039;fast,slow;Via Edmondo de Amicis - Sito a pagamento ‌Genova;44.407113;8.945661
OCPI-130-EVOS_thing9871;slow,fast;Via Ettore Vernazza ‌Genova;44.407190;8.936380
ETDW_20153;fast;Piazza Piccapietra  ‌Genova;44.407677;8.936302
OCPI-126-GS668.M504;slow,fast;Via Turati ‌Genova;44.408330;8.928830
WA-TESLA-29159;fast;Vico Domoculta ‌Genova;44.409300;8.935425
OCPI-128-9c039494-6fc1-418a-94b1-1b8cafa1e657;rapid;Via Milano ‌Genova;44.409537;8.907455
IT*IRE*STMRCL001;rapid;Via Marinai D'Italia ‌Genova;44.409550;8.907450
TIV_000001;slow;Via Felice Romani 9 ‌Genova;44.409721;8.945058
OCPI-172-318;fast;Via Cantore 8 ‌Genova (GE);44.410481;8.902157
OCPI-130-EVOS_thing22509;slow,fast;Via Magazzini Generali ‌Genova;44.408386;8.923237
OCPI-130-EVOS_thing3651;fast;Via De Marini ‌Genova;44.408463;8.901457
OCPI-130-EVOS_thing22313;slow,fast;Via di Francia ‌Genova;44.410574;8.905983
OCPI-130-EVOS_thing2146;fast;Piazzale Giuseppe Mazzini ‌Genova;44.410851;8.937379
OCPI-130-EVOS_thing22353;slow,fast;Piazza Marsala ‌Genova;44.411164;8.938798
OCPI-130-EVOS_thing5769;slow,fast;Via Gramsci ang. Piazza Caricamento ‌Genova;44.411182;8.928593
IT*IRE*GEGMSCL001;fast;Via Antonio Gramsci ‌Genova;44.412427;8.927441
NC-444124328926864;slow;Park Marina Porto Antico Calata Salumi ‌Genova;44.412432;8.926864
IT*IRE*ETMNNCL0001;fast;Piazza Manin ‌Genova;44.413437;8.947201
444144748933918-NC_1;slow;Piazza Goffredo Villa ‌Genova;44.414474;8.933918
WA-TESLA-47576;fast;via All'arsenale Di Terra 5 ‌Genoa;44.417019;8.922908
OCPI-126-T124-IT1-3221-049;rapid;Corso Firenze ‌Genova;44.418451;8.934583
OCPI-126-GS480.M504;fast;Via Bobbio - Genova Est ‌Genova;44.425530;8.947550
OCPI-130-21XP22T3KKJAK00652;fast;Via Dino Col, 3, 16149 Genova GE, Italy ‌Genova;44.411502;8.905438
OCPI-130-EVOS_thing2380;slow,fast;Piazza dello Zerbino ‌Genova;44.412703;8.947895
OCPI-130-EVOS_thing3180;slow,fast;Largo Riccardo Pacifici ‌Genova;44.413416;8.941955
OCPI-130-EVOS_thing2586;slow,fast;Via Marino Boccanegra ‌Genova;44.414167;8.924722
OCPI-130-EVOS_thing2503;slow,fast;Corso Magenta 11 ‌Genova;44.414603;8.938519
OCPI-130-EVOS_thing2929;fast;Via Brignole d Ferrari 2 ‌Genova;44.414700;8.929800
OCPI-130-EVOS_thing2407;slow,fast;Via Bruno Buozzi ‌Genova;44.414945;8.914701
OCPI-130-14EP22T5AB1P000156;slow,fast;Via Brignole de Ferrari ‌Genova;44.415118;8.928642
OCPI-130-EVOS_thing9874;slow,fast;Piazza Acquaverde 12 ‌Genova;44.416321;8.922453
OCPI-130-20XP22T3KK4AZ00037;fast;Via Andrea Doria - Sito a pagamento ‌Genova;44.416690;8.919858
OCPI-130-EVOS_thing2493;slow,fast;VIA ALIZERI 3B ‌Genova;44.416919;8.909356
OCPI-130-EVOS_thing2568;slow,fast;Piazzale Marassi ‌Genova;44.418213;8.949603
OCPI-130-19XP22T5HK4AD00018;slow,fast;CORSO FIRENZE 84 R ‌Genova;44.418332;8.927822
OCPI-130-EVOS_thing2461;slow,fast;Via Bari - Largo S Francesco Da Paola ‌Genova;44.418835;8.915432
OCPI-130-EVOS_thing2598;slow,fast;Corso Dogali 17 ‌Genova;44.418837;8.924850
OCPI-130-21XP22T5HK4AM00045;slow,fast;Largo Giorgio Caproni, Genova GE, Italy ‌Genova;44.424074;8.937878
OCPI-130-20XM32T8KK4AR00027;fast,rapid;Via Lungobisagno Istria ‌Genova;44.425246;8.948363
OCPI-130-EVOS_thing8239;fast;Via Isonso 24 ‌Genova;44.400320;8.981876
OCPI-130-EVOS_thing2489;slow,fast;VIA TREBISONDA 21 ‌Genova;44.401165;8.953074
OCPI-130-EVOS_thing2504;slow,fast;Via Dodecaneso 23 ‌Genova;44.401214;8.968995
OCPI-130-EVOS_thing2512;slow,fast;Via Bainsizza 40 ‌Genova;44.401260;8.984797
OCPI-130-EVOS_thing2510;slow,fast;Viale Francesco Causa 8 ‌Genova;44.402021;8.960591
OCPI-130-EVOS_thing3661;slow,fast;PIAZZA TOMMASEO ‌Genova;44.402350;8.954592
OCPI-126-GS501.M504;slow,fast;Viale Benedetto XV ‌Genova;44.406250;8.968619
OCPI-128-91b1eb49-ac8e-11e9-b19a-020100016614;fast;Via Carlo Dalmazio Minoretti ‌Genova;44.409444;8.983333
IT*IRE*ETCANCL0001;fast;Via Canevari ‌Genova;44.414793;8.951692
OCPI-271-GS578.M504;fast;Lungobisagno Dalmazia, 33 ‌GENOVA;44.438658;8.963512
OCPI-126-T124-IT1-3621-012;rapid;Piazzale Bligny ‌Genova;44.439365;8.965212
OCPI-130-19XP22T3KK4AS00002;fast;VIA CASAREGIS 44 - RENTAL PLUS ‌Genova;44.403527;8.952609
OCPI-130-20XP22T3KK4AL00716;fast;Via Filippo Corridoni ‌Genova;44.404214;8.963694
DW-000054;fast;Corso Europa, 300 ‌Genova;44.405314;8.981649
OCPI-130-EVOS_thing2549;slow,fast;Via Torti ‌Genova;44.405855;8.966171
OCPI-130-EVOS_thing2409;slow,fast;Via Tagliamento ‌Genova;44.406300;8.977810
OCPI-130-EVOS_thing2474;slow,fast;Piazza Terralba, Genova ‌Genova;44.406391;8.959883
OCPI-130-EVOS_thing2614;slow,fast;VIA MANZONI 12 ‌Genova;44.407620;8.952005
OCPI-130-EVOS_thing2408;slow,fast;VIA BORGORATTI, 37 ‌Genova;44.407862;8.978966
OCPI-130-EVOS_thing2048;slow,fast;Via Evangelista Torricelli, 13 ‌Genova;44.409489;8.989080
OCPI-130-EVOS_thing2905;fast;Via Canevari ‌Genova;44.409847;8.951335
OCPI-130-EVOS_thing2856;fast;CORSO SARDEGNA 73 ‌Genova;44.410100;8.954700
OCPI-130-19XP22T5HK4AD00014;slow,fast;Via Marsano Ospedale Policlinico San Martino ‌Genova;44.410590;8.973215
OCPI-130-EVOS_thing3181;slow,fast;Piazza Stanislao Solari ‌Genova;44.412721;8.958759
OCPI-130-EVOS_thing2572;slow,fast;Piazzale Paul Valery ‌Genova;44.419580;8.952809
OCPI-130-18XP22T5HK4AH00163_4dh17dhk9n;slow,fast;Via Leonardo Fea ‌Genova;44.424906;8.960219
OCPI-130-18XP22T5HK1AG00049_4dhix92d24;slow,fast;Via Piacenza ‌Genova;44.428763;8.952860
OCPI-130-EVOS_thing2505;slow,fast;Via Ponte Carrega ‌Genova;44.435675;8.963723
OCPI-130-EVOS_thing2508;slow,fast;PIAZZA DELLA CHIESA DI SANT'EUSEBIO ‌Genova;44.443330;8.987402
OCPI-130-EVOS_thing18545;slow,fast;Via Benito Merlanti ‌Genova;44.432072;9.018274
OCPI-130-21XP22T3KKJAK00065;fast;Via Spallarossa, 1, 16133 Genova GE, Italy ‌Genova;44.443980;9.026081
EDS_TOY_0016;fast;Via Pedullà 13 ‌Genova;44.446833;9.002417
OCPI-271-GS420.M504;fast;Via Augusto Pedullà, 13, Genova, GE, Italia ‌GENOVA;44.447224;9.000277
OCPI-130-EVOS_thing2451;slow,fast;Via Struppa ‌Genova;44.447556;9.003264
OCPI-130-EVOS_thing2311;fast;Piazzale Brigata Volante Severino ‌Genova;44.449698;9.021836
OCPI-130-EVOS_thing5086;slow,fast;Via Aimone Martini ‌Bargagli;44.446656;9.088306
OCPI-130-21XP22T5HK4AM00095_4djw0y7qb4;slow,fast;Via G. Moresco, 41, 16021 Bargagli GE, Italy ‌Bargagli;44.447288;9.090800
OCPI-130-19XP22T5HK4AD00023;slow,fast;Località Gattorna ‌Moconesi;44.428539;9.184417
OCPI-129-481f9e4a-eb35-4a09-b81d-3b116bb7da2f;fast;Via Statale Monleone, 92 ‌Cicagna;44.403330;9.247810
OCPI-129-15a35ce5-da01-456e-9471-1efea6a6e4bc;fast;Viale Italia, 6 ‌Cicagna;44.408820;9.236660
OCPI-130-19XP22T5HK4AD00021;slow,fast;Via Macaggi ‌Moconesi;44.420332;9.209093
OCPI-130-19XP22T5HK1AL00108;slow,fast;Sp 49 - AGRITURISMO COLLE DEL FAGGIO ‌Varese Ligure;44.408189;9.491962
NC-444527447116471;slow;borgata sagna rotonda ‌Marmora;44.452744;7.116471
OCPI-126-SC0050.CB;slow,fast;Via Giuseppe Garibaldi ‌Dronero;44.469587;7.359727
NC-444605147568110;rapid;Via Torino ‌Tetto Rubatti Sottano;44.460514;7.568110
NC-444581647799458;slow,fast;Via Langhe, 108 ‌Magliano Alpi;44.458402;7.799908
NC-444617957822322;slow,fast;Via Tomatis ‌Magliano Alpi;44.461787;7.822427
OCPI-130-19XM32T7GB3W000032;rapid;PIAZZA MERCATO ‌Carrù;44.478932;7.875139
OCPI-130-20XP22T3KK1AL00397;fast;Piazza Monsignor Giovanni Dadone ‌Murazzano;44.475891;8.020397
OCPI-130-19XP22T3KK4AZ00835;fast;Piazza XX Settembre ‌Monesiglio;44.464923;8.116991
OCPI-130-20XP22T3KK4AL00926;fast;Via Gottasecca, 12077 Prunetto CN, Italia ‌Prunetto;44.487348;8.141265
OCPI-130-21XP22T5HKJAL00452;slow,fast;Via Ugo Polonio, 16162 Genova GE, Italy ‌Genova;44.455031;8.895431
OCPI-130-EVOS_thing21359;slow;Via Ugo Polonio, 16162 Genova GE, Italy ‌Genova;44.456824;8.897406
OCPI-130-20XP22T3KK1AL00565;fast;Via San Biagio di Val Polcevera ‌Genova;44.473755;8.898929
OCPI-172-241;fast;Via Romairone 14 ‌Genova;44.475730;8.897094
OCPI-130-19XP22T3KK4AZ00827;fast;Via Romairone, 42 - Novelli 1934 - Concession ‌Genova;44.477412;8.897513
OCPI-130-EVOS_thing2496;slow,fast;Via Giovanni Battista Custo ‌Genova;44.459047;8.900556
OCPI-129-694cc25d-c6c9-441b-98f9-4864a190d34f;fast,rapid;Via Ferriere Bruzzo, 13 ‌Genova;44.465050;8.905070
OCPI-130-EVOS_thing2128;fast;Via Sardorella ‌Genova;44.466472;8.905387
WA-TESLA-61574;slow,rapid;Via Angelo Scala undefined ‌Genoa;44.470370;8.900802
NC-444710198900877;slow,rapid;Via Romairone ‌Genova;44.471015;8.900831
NC-444710488906211;fast;Lungotorrente Secca ‌Genova;44.471048;8.906211
OCPI-126-HYC0004;rapid,slow,fast;Via Romairone, 10 - Coop L'Aquilone ‌Genova;44.471062;8.900772
NC-444718458908129;fast;Lungotorrente Secca 3 ‌Genova;44.471844;8.908129
77;slow;Via Morego, 30 ‌Genova;44.474651;8.906737
OCPI-126-SC0030.CB;slow,fast;Via Don Luigi Sturzo ‌Sant Olcese;44.477270;8.918220
OCPI-130-EVOS_thing19390;slow,fast;VIA VITTORIO POGGI ‌Genova;44.496169;8.902085
OCPI-129-cca23426-1373-4a97-8268-5f4221cd465d;fast;Via Fratelli Canepa, 50 ‌Serra Ricco;44.498470;8.922440
OCPI-130-EVOS_thing2304;fast;Via Molassana ‌Genova;44.452943;8.977349
NC-445296167412756;slow;Borgata Chiavari 22 ‌Rossana;44.528935;7.410932
OCPI-130-20XM32T7KK4AR00026;rapid;Busca -Parcheggio Piazza F.lli Mariano ‌Busca;44.513578;7.472562
OCPI-129-ed8cccc6-6da7-4016-b551-cbe2802d0e19;fast;Via Valle Maira, 3 ‌Villafalletto;44.542550;7.540130
OCPI-130-EVOS_thing2906;fast;Piazza Vittorio Emanuele ‌Centallo;44.500460;7.585559
OCPI-130-EVOS_thing2904;fast;Via Crispi - Piazza Don Conte ‌Centallo;44.501081;7.587133
OCPI-130-20XP22T3KK4AL00928;fast;Via Foro Boario, 11 - Dimar Mercatò ‌Fossano;44.543501;7.721594
NC-445468837712256;fast;Via Domenico Oreglia, 32/A ‌Fossano;44.546768;7.712758
40802612.00210;slow;Via Domenico Oreglia ‌Fossano;44.546770;7.713021
OCPI-126-SC0054.CB;fast;Via Guglielmo Marconi, 2 ‌Fossano;44.547140;7.724310
NC-445104677752064;fast;Via Circonvallazione, 71 ‌Trinità;44.510467;7.752064
NC-445054717754600;fast;Via della Stazione, 25 ‌Trinità;44.505471;7.754600
OCPI-130-EVOS_thing2424;fast,slow;Via Circonvallazione, 10 ‌Trinità;44.505268;7.756557
OCPI-129-042300d0-df23-411b-b930-3076a049e114;fast;Via Molini, 34 ‌Trinita;44.507770;7.761500
NC-445370287899689;fast;Località Valle ‌Piozzo;44.526829;7.898621
NC-445309447945171;slow;Piazza Umberto I ‌Dogliani;44.530944;7.945171
OCPI-130-20XP22T3KK1AL00019;fast;VIA GUGLIELMO MARCONI, 12063 ‌Dogliani;44.531269;7.945183
OCPI-144-EVB-P21201598;fast;Borgata Pamparato 41 ‌Dogliani;44.513243;7.964099
OCPI-130-19XP22T3KK4AZ00675;fast;Piazza Mercato, 12050 Niella Belbo CN, Italia ‌Niella Belbo;44.513177;8.079634
OCPI-126-SC0049.CB;slow,fast;Circonvallazione Giacinto Bauzano ‌Bossolasco;44.527360;8.056360
OCPI-129-a2a90795-7288-4288-8ca6-39d9b057cc7f;fast;Via Colombo, 44 ‌Tiglieto;44.523750;8.619390
OCPI-129-12598426-eeb9-42ac-b4a5-b93317bd8cbb;fast;Via San Michele, 43 ‌Campo Ligure;44.539590;8.696030
OCPI-130-20XM32T8KK4AR00030;rapid;Viale Vittorio Veneto ‌Masone;44.502938;8.713603
OCPI-130-EVOS_thing2192;fast;Via Natale Gallino 10 ‌Genova;44.500232;8.903559
OCPI-129-b9d6d843-e3ef-498e-8dd3-1dfd4995f6a7;fast;Via Chiappella, 2e ‌Serra Ricco;44.507220;8.937640
NC-445456698908544;;Via Monte Pasubio ‌Mignanego;44.545669;8.908544
OCPI-130-EVOS_thing2170;fast;Località San Bartolomeo ‌Savignone;44.549773;8.976127
OCPI-130-21XP22T3KKJAK00129;fast;16026 Montoggio, Metropolitan City of Genoa,  ‌Montoggio;44.513937;9.044941
OCPI-130-21XP22T3KKJAK00120;fast;Via IV Novembre, 16026 Montoggio GE, Italy ‌Montoggio;44.515490;9.043945
OCPI-129-d6491f16-09fb-4d4e-92c5-8a7b08d41228;fast;Via Aldo Moro, 11 ‌Casella;44.533690;9.001120
OCPI-126-SC0010.CB;slow,fast;Piazza al Posteggio ‌Torriglia;44.516756;9.159439
OCPI-130-20XP22T3KK1AL00471;fast;Via Guglielmo Barbieri ‌Montebruno;44.526394;9.249337
NC-445775047225301;slow;Borgata Rore ‌Rore;44.577511;7.225207
NC-445687877370994;slow;Via Dante Alighieri ‌Brossasco;44.568809;7.370999
NC-445687947360390;slow;Piazza della Libertà ‌Brossasco;44.568867;7.360632
NC-445595997450957;slow;Via Donatori del sangue n. 4 ‌Piasco;44.559601;7.450957
NC-445992417482890;slow;Corso Re Umberto ‌Verzuolo;44.599241;7.482890
OCPI-130-19XP22T3KK4AZ00741;fast;SP155, 4 ‌Vottignasco;44.562798;7.578280
OCPI-130-20XM32T7KK4AR00143;rapid;Viale delle Alpi ‌Fossano;44.551877;7.728780
WA-TESLA-26464;fast;Strada Provinciale 661 ‌Fornaci;44.576759;7.914583
NC-445853057946681;slow;Strada Provinciale 57 ‌Monforte D'alba;44.585305;7.946681
WA-TESLA-44574;fast;Via Vittorio Emanuele ‌Monforte D'alba;44.585317;7.970693
OCPI-130-19XP22T3KK4AZ00742;fast;Via Umberto, 12 ‌Albaretto Della Torre;44.595241;8.066302
OCPI-130-19XP22T3KK4AZ00759;fast;Piazza Castello ‌Cortemilia;44.580778;8.191634
OCPI-130-21XP22T5HK4AM00091;slow,fast;Via Roma, 4, 14050 Roccaverano AT, Italy ‌Olmo Gentile;44.586475;8.249724
OCPI-130-19XP22T5HK4AD00269;slow,fast;Via Roma ‌Serole;44.553633;8.259455
OCPI-130-19XP22T5HK4AD00252;slow,fast;VIA CIRCONVALLAZIONE - AREA CAMPER ‌Roccaverano;44.590501;8.269743
OCPI-130-19XP22T5HK4AD00227;slow,fast;Via Bruno ‌Roccaverano;44.592721;8.271892
OCPI-130-19XP22T3KK4AS00008;fast;STRADA MADONNA PALAZZOLO, 14050 ‌Roccaverano;44.594002;8.270144
OCPI-130-20XP22T5HK4AL00160;slow,fast;Via Edoardo Cervetti, 15 ‌Mombaldone;44.569091;8.329206
OCPI-130-21XP22T5HK4AM00093;slow,fast;SP,30, 14050 ‌Mombaldone;44.580188;8.348849
OCPI-130-19XP22T3KK4AZ00782;fast;Strada Provinciale 225 ‌Montechiaro D'acqui;44.595295;8.378821
OCPI-130-20XP22T3KK1AL00212;fast;Piazza Europa ‌Montechiaro D'acqui;44.599289;8.354163
OCPI-130-19XP22T5HK1AL00067;slow,fast;Piazza GIACOMO MATTEOTTI ‌Rossiglione;44.561963;8.670390
OCPI-130-19XP22T5HK1AL00066;slow,fast;Via Caduti della Libertà ‌Rossiglione;44.566349;8.667864
OCPI-129-27356810-214a-4e9f-9c13-4f5e41b36781;fast;Piazza Guglielmo Marconi, 2 ‌Rossiglione;44.567460;8.667090
OCPI-130-20XP22T5HK4AL00062;slow,fast;Piazza Enrico Macciò ‌Busalla;44.570943;8.945141
OCPI-130-17EM32T77B3W000011;rapid;Piazza Giacomo Carpaneto ‌Ronco Scrivia;44.589176;8.937039
OCPI-130-19XP22T5HK4AD00013;slow,fast;VIA MAZZINI - LOC BORGO FORNARI ‌Ronco Scrivia;44.593857;8.939125
OCPI-130-EVOS_thing2168;fast;Via Gustavo Ragnoli ‌Savignone;44.563934;8.992402
OCPI-126-HYC0010;rapid,slow,fast;Viale Milite Ignoto - COOP Busalla ‌Busalla;44.570599;8.953767
OCPI-130-20XP22T3KK4AL00723;fast;Piazza Europa ‌Busalla;44.571833;8.957905
OCPI-130-EVOS_thing2414;fast,slow;Via Isolabuona 57 ‌Ronco Scrivia;44.598658;8.953222
OCPI-129-8d1849dd-8b67-47b1-bdec-d344828f5848;fast;Via alla Chiesa, 8 ‌Rovegno;44.577172;9.278462
NC-445835109273640;slow;Strada Provinciale 18 ‌Rovegno;44.583510;9.273640
NC-446442147243008;slow;Pian Muné ‌Paesana;44.643847;7.242740
NC-446470397322845;slow;Corso Guglielmo Marconi ‌Sanfront;44.647039;7.322845
NC-446383337445129;slow;Via Morra ‌Castellar;44.638333;7.445129
NC-446008187482277;slow;Via al Castello 5 ‌Verzuolo;44.600573;7.482372
OCPI-129-a69fa784-fec1-4179-a562-3b6c0bc3a6e5;fast;Via Valerano, 2A ‌Manta;44.614000;7.486700
NC-446149307486247;slow;Piazza del Popolo 1 ‌Manta;44.614930;7.486247
NC-446454617494180;slow,rapid;Piazza Garibaldi ‌Saluzzo;44.645462;7.494180
NC-446467837473673;slow;Via Revello 11 ‌Saluzzo;44.646783;7.473673
NC-446469437492120;slow;Via Generale Isasca ‌Saluzzo;44.646942;7.492120
NC-446473077497439;slow;Via Bagni ‌Saluzzo;44.647307;7.497439
OCPI-130-20XP22T3KK4AL00925;fast;Via Francesco e Giuseppe Lattanzi, 12037 Salu ‌Saluzzo;44.645003;7.503498
OCPI-130-20XM32T8KK4AR00047;rapid;Via Francesco e Giuseppe Lattanzi, 29 ‌Saluzzo;44.645891;7.504311
