"idStation","speed","location","lat","lng","Sigla","Provincia"
"OCPI-130-EVOS_thing2968","fast","VIA VINCENZO GIOBERTI, 11 ‌Trino","45.193744","8.297688","FC","forlì"
"OCPI-130-EVOS_thing2969","fast","PIAZZA XXIX MAGGIO 1898, 13039 ‌Trino","45.196943","8.298373","FC","forlì"
"OCPI-129-be7d4292-22fc-4cb3-acc4-2224024a3b58","fast","Via Regione Giardino, 1 ‌Morano sul Po","45.16652","8.36171","AL","alessandria"
"WA-TESLA-38576","fast","Viale Guglielmo Marconi ‌Casale Monferrato","45.154204","8.447471","AL","alessandria"
"OCPI-129-a985219c-70e9-4205-a7d0-42946de28313","fast","Corso XXV Aprile, 3 ‌Balzola","45.1818","8.40237","AL","alessandria"
"OCPI-129-1e265c6e-64f6-483a-9953-a80e16769378","fast","Via Roma, 12 ‌Candia Lomellina","45.175477","8.594683","PV","pavia"
"NC-451904278928602","slow","Via Dorno ‌Garlasco","45.190427","8.928602","PV","pavia"
"NC-451920088922186","slow","Via Ugo Foscolo ‌Garlasco","45.192008","8.922186","PV","pavia"
"OCPI-129-b239b2cc-7f81-4359-94cb-fe91fd3624be","fast","Via Cantoni, 14 ‌Gropello Cairoli","45.17334","8.9918","PV","pavia"
"OCPI-129-1ac0f3f0-43da-4fa2-91fc-97583f43123c","fast","Via della Libertà, 40 ‌Gropello Cairoli","45.176964","8.992378","PV","pavia"
"OCPI-129-9e4bf3c4-9f7d-4187-80ee-e6ae1f2a7ee3","fast","Via Roma, 10 ‌Villanova d'Ardenghi","45.17016","9.04066","PV","pavia"
"OCPI-129-9f8b07e2-aa43-4330-abcc-c2b02a5c860a","fast","Via Roma, 6 ‌Carbonara al Ticino","45.16491","9.05849","PV","pavia"
"OCPI-130-19XP22T3KK1AT00060","fast","Strada Statale dei Giovi - Auto Torino ‌San Martino Siccomario","45.151716","9.121322","PV","pavia"
"OCPI-130-19XP22T3KK4AZ00568","fast","Strada Provinciale Per Mortara, 7/37 ‌San Martino Siccomario","45.153201","9.125331","PV","pavia"
"NC-451546829134556","slow","Via Montanari, 5 ‌San Martino Siccomario","45.154682","9.134556","PV","pavia"
"OCPI-129-3cfd7832-90dd-4238-835f-514052f13a51","fast","Via F .Turati, 30 ‌San Martino Siccomario","45.15531","9.12571","PV","pavia"
"OCPI-129-7a1c900d-1934-43ab-b101-78a0d74fe45a","fast","Via P. Neruda, 1 ‌San Martino Siccomario","45.15684","9.1346","PV","pavia"
"OCPI-129-1cd17dfd-1920-4b64-9278-24731c0e7e84","fast","Via Curiel, 9 ‌San Martino Siccomario","45.1607","9.13513","PV","pavia"
"45836994290612459_1","slow,fast","Via Turati 13 ‌San Martino Siccomario","45.162476","9.134626","PV","pavia"
"OCPI-128-4fdeacce-7a6f-4c51-8982-f5f92d5b213a","fast","Via Giacomo Puccini ‌San Martino Siccomario","45.162974","9.137866","PV","pavia"
"NC-451638799135501","slow","Via Piemonte ‌San Martino Siccomario","45.163879","9.135501","PV","pavia"
"NC-451724169144591","slow","Via Giuseppe Maria Giulietti 441 ‌Provincia di Pavia","45.172416","9.144591","PV","pavia"
"OCPI-130-EVOS_thing13584","slow","Via Alessandro Brambilla, 1, 27100 Pavia PV,  ‌Pavia","45.196285","9.151284","PV","pavia"
"OCPI-129-42000561-f8e2-4f3f-bf9e-0a70e88b0192","fast","Via San Leonardo, 7D ‌Linarolo","45.157413","9.269074","PV","pavia"
"OCPI-129-4d1382b8-b77b-4497-a45b-d7306a26edc4","fast","Via Natta, 7 ‌Belgioioso","45.16169","9.29273","PV","pavia"
"OCPI-129-1c21a8a3-ba7b-4931-a60a-8e7c77e987c8","fast","Via Rillosi, 2 ‌Belgioioso","45.15958","9.31683","PV","pavia"
"OCPI-129-37255ff0-03e2-4107-8ae9-0f6340bef20a","fast","Via del Nerone, 9 ‌Miradolo Terme","45.17113","9.44162","PV","pavia"
"OCPI-218-IT*JOI*EJN000627","fast","Via Marconi 5 ‌Ospedaletto Lodigiano","45.17273","9.58744","LO","lodi"
"OCPI-130-19XP22T3KK4AD00431","fast","Frazione Margone, 43 ‌Usseglio","45.218779","7.189948","TO","torino"
"OCPI-130-19XP22T3KK4AD00405","fast","Frazione Benot ‌Usseglio","45.222384","7.227159","TO","torino"
"OCPI-130-19XP22T3KK4AD00250","fast","PIAZZA I MAGGIO ‌Viù","45.238726","7.373061","TO","torino"
"NC-452389087376363","slow","Via Torino ‌Viù","45.238908","7.376363","TO","torino"
"OCPI-129-d6013ee3-f594-4202-bb3e-d56f6df57859","fast","Via Battitore, 100 ‌Ciriè","45.232886","7.593294","TO","torino"
"OCPI-128-1f93fe32-932d-11e9-a50f-020100016614","fast,rapid","Via Fatebenefratelli ‌San Maurizio Canavese","45.204","7.63675","TO","torino"
"EDS_TOY_0085","fast","Via Torino 121 ‌Ciriè","45.220222","7.609583","TO","torino"
"OCPI-130-20XP22T3KK4AL00573","fast","Via Torino ‌Ciriè","45.223797","7.607041","TO","torino"
"NC-452252587606381","slow","Via Torino 53 ‌Ciriè","45.225258","7.606381","TO","torino"
"OCPI-130-20XP22T3KK4AL00974","fast","Via Giosuè Carducci ‌Ciriè","45.226655","7.602684","SV","savona"
"OCPI-130-20XP22T3KK4AL00971","fast","Via Dante Alighieri ‌Ciriè","45.232027","7.605052","SV","savona"
"WA-TESLA-17151","fast","Piazza San Francesco D'Assisi ‌San Francesco Al Campo","45.22432","7.657292","TO","torino"
"OCPI-129-a231ea4d-6797-4ef0-91da-25ffc0cbda38","fast","Via Volpiano, 7 ‌Lombardore","45.23324","7.74047","TO","torino"
"OCPI-128-58929e90-ac84-11e9-b19a-020100016614","fast","S.S. 26 della Valle d’Aosta ‌Chivasso","45.201962","7.892199","TO","torino"
"OCPI-129-ae3a46d2-f286-4c71-89cf-1de0d187ed73","fast","Strada Vallo, 1 ‌Montanaro","45.2436","7.86066","TO","torino"
"OCPI-130-EVOS_thing2936","fast","TRAVERSA MAZZINI,11, 10037 ‌Torrazza Piemonte","45.216324","7.965316","TO","torino"
"OCPI-130-EVOS_thing2935","fast","SP,90, PIAZZALE CIMITERO,10037 ‌Torrazza Piemonte","45.218942","7.977858","TO","torino"
"OCPI-129-18122570-262a-48dd-8456-e61b22a42012","fast,rapid","Via XX Settembre, 57 ‌Rondissone","45.24478","7.96318","TO","torino"
"OCPI-130-EVOS_thing2953","fast","PIAZZA FERRUCCIO DEVA, 7 ‌Lamporo","45.230784","8.097224","VC","vercelli"
"NC-452412538180070","slow","Strada Provinciale 7 ‌Livorno Ferraris","45.241253","8.18007","VC","vercelli"
"NC-452375508232925","slow","SP34 ‌Trino","45.237549","8.232925","VC","vercelli"
"OCPI-130-EVOS_thing2950","fast","VIA ROMA, 2 ‌Tricerro","45.233048","8.323669","VC","vercelli"
"OCPI-129-36c2a422-971f-42b6-b75b-f53a64339894","fast","Via Milano, 21 ‌Castello d'Agogna","45.23322","8.68835","PV","pavia"
"NC-452345469186543","slow","Via per Comairano ‌San Genesio ed Uniti","45.23451","9.186523","PV","pavia"
"OCPI-129-bc4b9f09-ec32-4d4c-b6db-2df6b36c4de5","fast","Via Vigorelli, 1 ‌Sant'Alessio con Vialone","45.22234","9.22546","PV","pavia"
"OCPI-129-9c87b300-06b0-4f7a-aac5-98b2ab519978","fast","Via Umberto I', 18 ‌Roncaro","45.225455","9.276763","PV","pavia"
"OCPI-129-13599892-328f-4d64-97aa-066392b7951d","fast","Via al Dosso, 2 ‌Marzano","45.24702","9.2963","PV","pavia"
"OCPI-129-e462b11d-db01-4da5-b858-7f7dffbb2e45","fast","Via Vivente, 13 ‌Vistarino","45.21193","9.30601","PV","pavia"
"NC-452335869395680","slow","Via Padre Giovanni Malinverni ‌Sant'Angelo Lodigiano","45.233586","9.39568","LO","lodi"
"OCPI-129-088e5d08-d220-4399-9f90-7ef1e295ae33","fast","PIazza Gen C.A. Dalla Chiesa, 2 ‌Borghetto Lodigiano","45.213968","9.498496","LO","lodi"
"OCPI-129-cab25fa8-381c-4e63-997c-4b6c40f124cf","fast","Via Vittorio Veneto, 75 ‌Secugnago","45.229114","9.595397","LO","lodi"
"OCPI-130-EVOS_thing2940","fast","Via C. Miglietti, 46 ‌Germagnano","45.264409","7.471229","TO","torino"
"OCPI-130-19XP22T3KK4AZ00971","fast","Via Roma ‌Barbania","45.290664","7.630975","TO","torino"
"OCPI-130-19XP22T5HK1AL00174","slow,fast","Via Tommaso Ferreri ‌Barbania","45.291692","7.636253","TO","torino"
"NC-452886687889432","slow","Via Duca degli Abruzzi ‌Caluso","45.288668","7.889432","TO","torino"
"OCPI-130-EVOS_thing2926","fast","PIAZZA MINETTO,4 ‌Mazzè","45.287869","7.944269","TO","torino"
"OCPI-130-EVOS_thing2931","fast","PIAZZA DEL PESO ‌Mazzè","45.288631","7.938379","TO","torino"
"OCPI-130-EVOS_thing18555","fast","PIAZZA MATTEA,1 ‌Mazzè","45.298951","7.937231","TO","torino"
"OCPI-129-0e5f3183-7e06-41e8-8943-1440a4ee0e69","fast","Via Saluggia, 48 ‌Livorno Ferraris","45.27486","8.0771","VC","vercelli"
"OCPI-172-29","fast","Piazza Corio ‌Livorno Ferraris (VC)","45.282021","8.081649","VC","vercelli"
"OCPI-129-78a5fa24-e63b-4ac9-9049-71e2bf79304b","fast","Corso Leone Giordano, 9 ‌Livorno Ferraris","45.28231","8.07487","VC","vercelli"
"OCPI-130-19XP22T3KK4AZ00714","fast","VIA ROMA,41 ‌Ronsecco","45.251926","8.281838","VC","vercelli"
"OCPI-130-19XP22T3KK4AZ00755_4geoylj2fm","fast","VIA CESARE BATTISTI,2, 13036 ‌Ronsecco","45.252901","8.277906","VC","vercelli"
"OCPI-130-19XP22T3KK4AZ00938_4gevr743ho","fast","Piazza XXV Aprile ‌Ronsecco","45.25438","8.277932","VC","vercelli"
"OCPI-129-9a9c7b30-fb39-43bd-9fb6-a39f88eebe62","fast","Via Trino, 2 ‌Desana","45.26762","8.3565","VC","vercelli"
"OCPI-129-1b63ac41-b294-4def-b3df-c0b3e2d9f127","fast","Via Giacomo Matteotti, 85 ‌Pezzana","45.26165","8.48422","VC","vercelli"
"OCPI-130-19XM32T7GB3W000013","rapid","Piazza Santo Stefano ‌Robbio","45.291972","8.59726","PV","pavia"
"OCPI-129-3e9c9715-0a68-4a37-9c05-c76ffc397eea","fast","Via Mortara, 57 ‌Robbio","45.28324","8.60006","PV","pavia"
"OCPI-130-EVOS_thing4427","slow,fast","Via dell'Artigianato ‌Robbio","45.285167","8.601792","PV","pavia"
"OCPI-129-7e72fa1c-0952-4f29-9532-63aa1877e375","fast","Via de Sanctis, 36 ‌Robbio","45.29184","8.60057","PV","pavia"
"OCPI-129-f0b584f0-3e94-48c7-8d52-0796b41afadc","fast","Corso Torino, 84 ‌Mortara","45.25053","8.72647","PV","pavia"
"OCPI-129-b72bdce6-5dea-49a6-89b9-fdc6860087dd","fast","Piazza Guglielmo Marconi, 5 ‌Mortara","45.25198","8.73246","PV","pavia"
"OCPI-129-78ef3e83-967c-45c9-b05b-1b7ca32946f4","fast","Via Trento, 43 ‌Mortara","45.25521","8.74244","PV","pavia"
"NC-452766598788281","slow","Strada Provinciale 106 ‌Mortara","45.276659","8.788281","RM","roma"
"OCPI-130-EVOS_thing19361","fast,rapid","Via dell'Industria ‌Trivolzio","45.253909","9.042701","PV","pavia"
"NC-452827929116656","fast","Via Giulio Natta ‌Vellezzo Bellini","45.282792","9.116656","PV","pavia"
"OCPI-129-99aa494a-2c23-479c-adcc-5135c5f27e82","fast","Via Luna, 15 ‌Marudo","45.252413","9.375288","LO","lodi"
"OCPI-129-1177d3fb-da2b-4205-8f4b-e96acf27a88c","fast","SP17 ‌Castiraga Vidardo","45.25494","9.39832","LO","lodi"
"OCPI-129-dd1788b1-9e26-452e-8ebe-18f7fead1052","fast","Via Carlo Alberto Dalla Chiesa, 1 ‌Massalengo","45.26227","9.49019","LO","lodi"
"OCPI-130-17EM32T77B3W000005","rapid","S.S. 235 - Distributore IP-API ‌Cornegliano Laudense","45.289841","9.472707","LO","lodi"
"OCPI-129-20fefd6f-8904-48aa-b88a-27b291069a54","fast","Via Martin Luther King, 9 ‌San Martino in Strada","45.282758","9.537265","FC","forlì"
"OCPI-130-19XP22T5HK1AL00177","slow,fast","Frazione Marietti ‌Forno Canavese","45.340222","7.594721","TO","torino"
"OCPI-130-19XP22T3KK1AT00047","fast","Via Matteo Tarizzo - VIA VALENTINA BONAUDO ‌Favria","45.330823","7.686768","TO","torino"
"OCPI-130-19XP22T3KK1AT00018","fast","VIA MONTE GRAPPA ‌Favria","45.330913","7.690298","TO","torino"
"OCPI-130-20XM32T7KK4AR00092","rapid","Via Domenico Cattaneo ‌Favria","45.331354","7.702644","TO","torino"
"NC-453345467722069","slow","Corso Indipendenza ‌Rivarolo Canavese","45.334546","7.722069","TO","torino"
"OCPI-161-4877","fast","Località Risera ‌OZEGNA","45.341851","7.769875","TO","torino"
"OCPI-129-5a648598-7ac6-4732-8fd6-bb4cfbdfc002","fast","Via Lago, 39 ‌Candia Canavese","45.31942","7.89928","TO","torino"
"4532258088889_1","fast","Strada St. 11 at km 46.500 ‌I-13040 Borgo D'ale (VC)","45.322498","8.088889","VC","vercelli"
"NC-453239988088323","slow","SP 11 ‌Borgo d'Ale","45.323998","8.088323","VC","vercelli"
"OCPI-129-075170fd-cbbd-4408-9be8-f2fade4c4108","fast","Via Matteotti, 55 ‌Borgo d'Ale","45.3474","8.05143","VC","vercelli"
"OCPI-130-20XP22T3KK4AL00582","fast","Via Vittorio Emanuele - Torrione di Vinzaglio ‌Vinzaglio","45.32404","8.478419","NO","novara"
"OCPI-130-EVOS_thing2486","slow,fast","PIAZZA SAN BERNARDO ‌Borgolavezzaro","45.320386","8.699699","NO","novara"
"OCPI-130-EVOS_thing2611","slow,fast","Largo Matteotti ‌Vespolate","45.349547","8.668749","NO","novara"
"OCPI-130-EVOS_thing4665","slow,fast","Via Gramsci ‌Cilavegna","45.310899","8.742292","PV","pavia"
"OCPI-130-EVOS_thing4580","fast","PIAZZA CERVI - VIA PAPA GIOVANNI XXIII ‌Cilavegna","45.311358","8.739011","PV","pavia"
"OCPI-130-EVOS_thing2901","fast","VIA DEL GIARIN ‌Borgolavezzaro","45.315319","8.701009","NO","novara"
"OCPI-130-EVOS_thing2902","fast","Via Barbavara Vignarello ‌Tornaco","45.347431","8.749278","NO","novara"
"NC-453214058821102","slow","Via Vecchia per Cilavegna 39 ‌Vigevano","45.321463","8.821159","PV","pavia"
"OCPI-129-ba8886ba-aed5-49e4-9a09-296b99efece2","fast,rapid","Corso A. Moro, 40 ‌Vigevano","45.32768","8.83845","PV","pavia"
"OCPI-128-ff2a2139-49fb-4285-a0f2-707cd5ebe559","fast","Corso Novara ‌Vigevano","45.330487","8.837416","PV","pavia"
"OCPI-128-7b22c1c8-0284-4422-b6da-30aa1a01e598","fast","Corso Novara ‌Vigevano","45.33067","8.836642","PV","pavia"
"EDS_TOY_0025","fast","Corso G. Di Vittorio 47 ‌Vigevano","45.312056","8.864972","PV","pavia"
"OCPI-130-EVOS_thing31922","rapid","Viale Leonardo Da Vinci, 12, 27029 Vigevano P ‌Vigevano","45.317451","8.863453","PV","pavia"
"OCPI-128-a184dc8a-a5b6-4fe2-906a-b6fe30e6c480","fast","Via Belloni ‌Casorate Primo","45.316472","9.012027","PV","pavia"
"NC-453249049013687","slow","Via Pietro Orlandi, 24 ‌Bubbiano","45.324904","9.013687","MI","milano"
"OCPI-130-20XP22T5HK1AL00050","slow,fast","Via Giuseppe Gallotti, 27 ‌Rosate","45.348516","9.019658","MI","milano"
"OCPI-130-19XP22T3KK4AD00268","fast","Via Cristoforo Colombo - Campo Sportivo ‌Casarile","45.318206","9.098819","MI","milano"
"OCPI-238-IT*GCE*EDCECLFWZVT31","fast,rapid","Via Carminati, 7 ‌Lacchiarella","45.319737","9.139884","MI","milano"
"OCPI-130-EVOS_thing4421","slow,fast","Via Milite Ignoto - parcheggio comunale ‌Lacchiarella","45.320459","9.140459","MI","milano"
"OCPI-130-20XP22T5HK4AL00135","slow,fast","Via Giacomo Puccini ‌Casarile","45.322197","9.101153","MI","milano"
"OCPI-130-18XM32T7CB3W000105","rapid","Via Lombardia - CONAD ‌Lacchiarella","45.327048","9.134298","MI","milano"
"OCPI-219-373b1f4e-9868-46b1-9b0a-fb1d011a5e54","rapid","Strada Statale dei Giovi, 2 ‌Binasco MI","45.33552","9.10753","MI","milano"
"OCPI-128-116ed57b-2c9c-4837-aa65-44484708c23b","fast","S.P. 28 ‌Pieve Emanuele","45.337021","9.197659","MI","milano"
"NC-453436619171200","slow","Via Cascina Vione 4 ‌Vione","45.343777","9.171282","BS","brescia"
"OCPI-129-cbb6dabc-ab35-49b4-a261-09737bb858b8","fast","Via Cascina Vione, 4 ‌Basiglio","45.34563","9.17086","MI","milano"
"OCPI-129-a3cdf617-c1ba-405e-b236-4d71fc0955b3","fast","Via Don Silvio Coira ‌Basiglio","45.34735","9.16725","MI","milano"
"NC-453479569166890","slow","Via don Silvio Coira ‌Basiglio","45.347958","9.16689","MI","milano"
"NC-453138999211622","fast","Via Brallo 10b ‌Siziano","45.3139","9.211622","PV","pavia"
"OCPI-128-b159db69-cf29-444f-844a-adb88962abfd","fast","Via Bergamo ‌Siziano","45.314283","9.204879","PV","pavia"
"OCPI-129-20404be7-8fdf-4d81-8717-8141941c62d4","fast","Viale Padre O. Marcolini, 17 ‌Cerro al Lambro","45.32873","9.34027","MI","milano"
"OCPI-133-12ed9701-cc42-4f9b-a5b2-ed9d1a6e97fd","rapid,fast","A1 - Autostrada del Sole ‌Melegnano","45.321025","9.375251","MI","milano"
"OCPI-133-897702b1-e597-4ca1-93c6-96181344008c","rapid","A1 - Autostrada del Sole ‌Melegnano","45.321512","9.37723","MI","milano"
"OCPI-130-EVOS_thing15432","slow,fast","Piazza Aldo Moro 2 ‌San Zenone Al Lambro","45.327766","9.356295","MI","milano"
"OCPI-130-EVOS_thing4167","fast","Via Don Carlo Gnocchi Civico 2 ‌San Zenone Al Lambro","45.338691","9.363769","MI","milano"
"NC-453051319422186","fast","Strada Provinciale 115 ‌Lodi vecchio","45.30498","9.422089","LO","lodi"
"NC-453264949460372","fast","Via Paullese ‌Montanaso Lombardo","45.326494","9.460372","LO","lodi"
"NC-453265089460382","fast","Via Paullese ‌Montanaso Lombardo","45.326508","9.460382","LO","lodi"
"NC-453441469578939","fast","19, strada statale 235 ‌Crespiatica (LO)","45.344147","9.578939","LO","lodi"
"OCPI-130-EVOS_thing2937","fast","CORSO ROMA, 38 ‌Groscavallo","45.370254","7.277135","TO","torino"
"NC-453868437647039","fast","Via Brigate Partigiane 4 ‌cuorgnè (TO)","45.386843","7.647039","TO","torino"
"OCPI-129-f85a6202-fb55-44bb-9fe4-15b5b7da27d1","fast","SP222, 40 ‌Castellamonte","45.38205","7.71254","TO","torino"
"OCPI-130-EVOS_thing2224","fast","PIAZZA DELLA GULA ‌Agliè","45.366848","7.764517","TO","torino"
"OCPI-130-EVOS_thing2888","slow","Vicolo Campodoneo, 6 ‌Agliè","45.365747","7.767606","CZ","catanzaro"
"OCPI-130-EVOS_thing9028","fast","PIAZZA CASTELLO, 3 ‌Agliè","45.36249","7.769216","TO","torino"
"OCPI-129-8fe325a0-e3d3-4b6e-b159-a75f73015296","fast","Piazza del Municipio, 3 ‌Perosa Canavese","45.39694","7.82959","TO","torino"
"OCPI-130-19XM32T7GB3W000010","rapid","Via Romano ‌Scarmagno","45.385483","7.842563","TO","torino"
"EDS_TOY_0072","fast","Via Masero ‌Scarmagno","45.37475","7.852389","TO","torino"
"OCPI-129-3af793f0-b486-43ff-85f7-5c47ae6ec81d","fast","Piazza Vittorio Bachelet, 5 ‌Romano Canavese","45.38774","7.86413","TO","torino"
"NC-453648958169922","fast","Via Cristoforo Colombo ‌Santhià","45.364875","8.16993","VC","vercelli"
"OCPI-130-17EM32T77B3W000038","rapid","PIAZZA ALDO MORO ‌Santhià","45.365501","8.170166","VC","vercelli"
"NC-453748368193849","slow","Strada Provinciale  53 ‌Santhià","45.374836","8.193849","MI","milano"
"OCPI-212-d9b6e6ab-ba47-4346-9e45-ffb3075c1f5e","fast","Via Vercelli 6 ‌Caresanablot","45.35049","8.39521","VC","vercelli"
"EDS_TOY_0034","fast","Via Vercelli, 12/b ‌Caresanablot","45.351778","8.393722","VC","vercelli"
"NC-453522678392485","rapid","Strada Provinciale 230 ‌Caresanablot","45.352267","8.392485","VC","vercelli"
"OCPI-130-EVOS_thing2555","slow,fast","Via Vercelli - AutoVar ‌Caresanablot","45.355487","8.390428","VC","vercelli"
"NC-453560348464385","fast","Via Vigone 2 ‌Borgo Vercelli","45.356033","8.464385","VC","vercelli"
"OCPI-130-EVOS_thing2962","fast","STRADA SAN GIACOMO ‌Casalvolone","45.39913","8.460099","NO","novara"
"OCPI-130-EVOS_thing2948","fast","PIAZZA CASTELLO,18, 28060 ‌Casalvolone","45.399594","8.462478","NO","novara"
"OCPI-130-EVOS_thing2500","slow,fast","Via Roma - Piazzetta Sandro Pertini ‌Casalino","45.357557","8.522883","NO","novara"
"OCPI-130-EVOS_thing2293","fast","Via Tonale 19 ‌Vespolate","45.352757","8.666164","NO","novara"
"OCPI-130-EVOS_thing2885","fast","Piazza 13 Martiri ‌Terdobbiate","45.374904","8.695792","NO","novara"
"OCPI-130-EVOS_thing2195","fast","Via Ravizza 11 - Carrozzeria2000 ‌Nibbiola","45.375791","8.664202","NO","novara"
"OCPI-130-EVOS_thing2886","fast","Via Liberta ‌Terdobbiate","45.376821","8.695777","NO","novara"
"OCPI-130-20XM32T7KK4AR00067","fast,rapid","Via Matteotti ‌Garbagna Novarese","45.384816","8.660455","NO","novara"
"OCPI-130-EVOS_thing3112","slow,fast","Via Colombo 3 ‌Garbagna Novarese","45.386971","8.661924","NO","novara"
"OCPI-130-EVOS_thing3665","slow,fast","Via IV novembre ‌Tornaco","45.356519","8.719549","NO","novara"
"OCPI-130-EVOS_thing2124","fast","Via XXV Aprile, 5 ‌Sozzago","45.397294","8.722339","NO","novara"
"NC-453743858906845","slow","Via alla Cascina Morosina ‌Abbiategrasso","45.374386","8.906845","MI","milano"
"NC-453869238919558","slow","Via Dante Alighieri 71 ‌Abbiategrasso","45.386923","8.919558","MI","milano"
"NC-453886388918296","slow","Via Carlo Maria Maggi ‌Abbiategrasso","45.388638","8.918296","MI","milano"
"NC-453887298923728","slow","Via Ada Negri ‌Abbiategrasso","45.388729","8.923728","MI","milano"
"OCPI-130-EVOS_thing4164","fast","Piazza Vittorio Veneto ‌Gudo Visconti","45.372903","8.998323","MI","milano"
"OCPI-130-EVOS_thing4166","fast","Via Circonvallazione 1 ‌Rosate","45.353508","9.020329","MI","milano"
"3996768","slow","Via Belgio  ‌Vigano","45.380101","9.032852","MI","milano"
"OCPI-129-d6b0c79b-7d28-4273-90f5-eabc976bfa3f","fast","Via Vittorio Veneto ‌Zibido San Giacomo","45.35218","9.12803","MI","milano"
"OCPI-129-6cab7e65-43e9-4c61-a04b-c38f7ac71dd1","fast","Via G. Puccini, 45 ‌Zibido San Giacomo","45.36332","9.10909","MI","milano"
"OCPI-129-1bdb8e32-1e52-458e-bebe-fa1a1bcad8ae","fast","Via Asilo Salterio, 8 ‌Zibido San Giacomo","45.36845","9.13767","MI","milano"
"OCPI-129-9741704b-4b4a-43da-ba39-867fe9dd4a75","fast","Via Salvo D'Acquisto, 57 ‌Basiglio","45.357876","9.154844","MI","milano"
